Median,Mean,Standard Deviation
0.9999421648307463,0.9999405000251007,1.1926881564159173e-05
0.9999412296463517,0.9999424120902933,1.0194786078703069e-05
0.9999437379389904,0.9999441513826843,1.3546557400146251e-05
0.9999502370276376,0.9999463587396414,1.1745269725523978e-05
0.9999454241765995,0.9999458129475711,7.890194540938987e-06
0.9999360896257534,0.9999327425874436,2.1974918338769646e-05
0.9999386282457425,0.9999413980611779,1.3156673660288442e-05
0.9999482463789887,0.9999473271360586,1.0660124064051441e-05
0.9999366720664289,0.9999369620513875,1.3380737013519666e-05
0.9999457145909516,0.9999445173844579,1.2148438673626393e-05
0.99992914538351,0.9999295709742497,1.1659450239024828e-05
0.9999469605826248,0.9999441401920277,1.7499860994616287e-05
0.9999382463200115,0.9999403119203734,1.7491118501977835e-05
0.9999452463569894,0.9999443535835401,1.5623237929682415e-05
0.9999272892469462,0.9999292554684149,1.5456389297066696e-05
0.9999484081805963,0.9999448616447577,1.3917793913784753e-05
0.9999388819776288,0.9999449803340748,1.4933864258067418e-05
0.999945341975949,0.9999435558931626,1.4484131145829943e-05
0.9999359249856978,0.999935273190386,1.289126693760278e-05
0.9999490347643738,0.9999435708803472,1.898076171954872e-05
0.9999479352067198,0.9999494212556282,1.103077812422501e-05
0.9999449502413054,0.9999422723621448,1.4593475416954918e-05
0.9999418371413475,0.9999434837154523,9.687542675435387e-06
0.9999314120866104,0.9999334217174665,1.3458968305894861e-05
0.9999491282262944,0.9999466119307041,1.1487203144530196e-05
0.9999462907754765,0.9999449142582895,1.183128550929068e-05
0.9999452333726988,0.9999444349589931,1.2310765453532733e-05
0.9999321490546348,0.9999334824815265,1.1818744416279305e-05
0.9999308851124091,0.9999333662731245,1.487117670340712e-05
0.9999524633585789,0.999945791342887,2.066445241056736e-05
0.999935584357911,0.9999375864029991,1.553164276606903e-05
0.999930495453559,0.9999306521819739,1.7762949957627867e-05
0.999940951954744,0.9999316852402416,2.0179858460112717e-05
0.999957558320494,0.9999511619872135,1.7866082998838235e-05
0.999931770090373,0.9999328330622321,1.0505546095798939e-05
0.9999516300801196,0.9999495914512172,1.2107519295018251e-05
0.9999401195629787,0.9999359358061529,1.8106963407908665e-05
0.9999408243883641,0.9999398770068961,8.709762887790228e-06
0.9999373108322429,0.9999412480232573,1.4712480370956772e-05
0.9999456484899893,0.9999405158861977,1.1348949796598112e-05
0.9999349682558705,0.999936126655957,1.6380126728579483e-05
0.9999476544704657,0.9999499395008977,1.0578545768094232e-05
0.999946604594915,0.9999464081443834,1.4577448084548757e-05
0.9999366552285779,0.9999410688040719,2.1599964510445793e-05
0.999942673604634,0.9999444523355654,1.4912538007222056e-05
0.9999419363394517,0.9999396136281427,1.3677505510041022e-05
0.9999423203998395,0.9999405960535345,1.0806062841719007e-05
0.9999434247329753,0.9999438118567735,1.1498384838057504e-05
0.9999397087382471,0.9999367724391215,1.2898022298860531e-05
0.99993827692721,0.999931454921849,1.856046526871595e-05
0.9999528068660526,0.9999508148589225,1.3163542488841764e-05
0.9999382663358916,0.9999390528266237,1.0275374805755716e-05
0.9999445720924032,0.999944154185665,1.7150462443782706e-05
0.9999461071704798,0.9999417995259273,1.9036344886707628e-05
0.9999498326409328,0.9999499550181612,1.1617699230806411e-05
0.9999310919892279,0.9999331893250589,2.4217794354763623e-05
0.9999363165244346,0.999940155998814,1.5888221346145413e-05
0.9999376709974961,0.9999405993171642,1.3229148886267411e-05
0.9999349931624447,0.9999390632123613,1.7016147630379144e-05
0.9999433848705273,0.999942099753721,1.1403897319582933e-05
0.9999370170620347,0.9999403198039503,1.2251003680284994e-05
0.9999436004764972,0.9999403788485463,1.937686940334429e-05
0.9999341266843621,0.999932937684016,1.6632429184809744e-05
0.9999367550592426,0.999937007198761,1.208965392908811e-05
0.9999350716347419,0.9999319967301774,2.1356289177660716e-05
0.9999371196185847,0.99994050458175,1.1309112412221317e-05
0.9999470313496671,0.99994108855847,2.006768267110598e-05
0.9999481402675887,0.9999458765592403,1.4805485887237634e-05
0.999938833599169,0.9999452698104649,1.3933197356613935e-05
0.999941642735036,0.9999399225543322,1.585741251171303e-05
0.999937132498665,0.99993874845356,1.485204356499953e-05
0.9999371270217168,0.9999375742527443,9.121857753871165e-06
0.9999405946161122,0.9999419067104771,1.3010378532581274e-05
0.9999430804055746,0.9999407189645376,1.7511589726741164e-05
0.9999507508920514,0.9999497309006337,1.055886317786169e-05
0.9999443723509578,0.9999430340852141,9.378522170890058e-06
0.9999339975618327,0.9999334965817672,1.2895894270028088e-05
0.9999410227502218,0.9999444001651572,1.1502564675718481e-05
0.9999378396322259,0.9999357741188841,1.870000758832045e-05
0.9999443471109595,0.9999392620589157,1.9160853435479245e-05
0.9999320778415786,0.9999281744794117,1.7622618859213998e-05
0.9999444199323362,0.9999409058758957,1.224328120539413e-05
0.9999451668516965,0.9999442218846646,1.9084401006635303e-05
0.9999328266447252,0.9999330326713162,1.62444485190254e-05
0.9999385508760409,0.9999336766493192,1.6539331970883693e-05
0.9999504729765547,0.9999440775010704,1.75943020651376e-05
0.9999445409065348,0.9999437605559065,1.64812063785798e-05
0.9999471548909666,0.9999411607467081,1.6237539015126675e-05
0.999938593645764,0.9999367512390563,9.765859119195278e-06
0.999945834745319,0.9999436827670187,1.7641165849398975e-05
0.9999373544050871,0.9999349248261137,1.4957034050631238e-05
0.999941487517455,0.9999385123206684,1.721666536723422e-05
0.9999402842042697,0.9999360949790717,1.0738364272281474e-05
0.9999389794270945,0.9999406538753343,1.091384049411836e-05
0.9999500822683034,0.9999484000863881,1.0718728990538909e-05
0.9999403380920158,0.999938463827321,1.5128536329173413e-05
0.9999404021918963,0.999942703231666,1.7756630857452534e-05
0.9999436486515277,0.9999383046491394,1.3968684751724492e-05
0.9999445481129443,0.9999395640074548,1.743054377648914e-05
0.9999399968730092,0.9999407708849233,1.5201341800697218e-05
