Median,Mean,Standard Deviation
0.997663081660838,0.9974200091081806,0.001374373410867011
0.9986957695138008,0.9984652478977626,0.0009500379037391605
0.9987101068579731,0.9975295399204503,0.0033518694496272867
0.9987925927754997,0.9984503810339872,0.0010734880784010778
0.9987855856524038,0.998488306783298,0.0009414036188117224
0.997660732400405,0.9974421024554407,0.0013027789555889728
0.997536187587996,0.997800791880629,0.0007278264647035418
0.9988950916619174,0.998649475235611,0.0006667972565315779
0.9988624729363889,0.9983413299274495,0.0013530052786192715
0.9982338561632751,0.998338815016354,0.0005456057489908339
0.9979879679044361,0.9969355818156254,0.002801910397139661
0.9976771388103327,0.9978172573991897,0.0007190659825222692
0.9980159588327125,0.9967230540972934,0.0030741905812517673
0.998434780854327,0.9973768025665004,0.0019241257639185058
0.9978394182747343,0.9977432665696137,0.0009269710961966702
0.9974558268937481,0.996213508576084,0.003844471263175609
0.9982613854682725,0.9978058835227449,0.0014310554976804297
0.9988707536843189,0.9983228417816769,0.001252013408872335
0.9990626570818242,0.9989524951070156,0.0004473798810969063
0.9986460225268508,0.9974101194773869,0.0027266759192338934
0.9981293157506629,0.9976383166400511,0.001426578214100519
0.998937804024332,0.9987929360855017,0.0007070891368285946
0.9988021180944766,0.9985047944890695,0.000910948411190599
0.9990876010627342,0.99855188339303,0.0009619404287482392
0.9988267297093804,0.9985207193538927,0.0009705474429499523
0.9988394680275221,0.9985560340703966,0.001035332426892215
0.998686425990142,0.9983457855486195,0.0010896474199087133
0.9990358829864806,0.9989845084679206,0.00046709706840659997
0.9985046435474161,0.9977641656708014,0.0018902954369657168
0.9983746993787492,0.992375036139568,0.01774191284866142
0.9980988615887241,0.9976083631367274,0.0017322836321638996
0.9990181120371137,0.9989657565761337,0.00025684084793088413
0.9987980207745576,0.9981730563527865,0.0014983811420108924
0.9987986555086465,0.9979225162029625,0.0020929148192119834
0.9978052842999178,0.9971741025244555,0.0019323351173135756
0.9982694396434156,0.9975405224242939,0.00211831799414185
0.9987145002870663,0.998113834629424,0.0013521920039941402
0.9990187352630893,0.998287453709845,0.0018592850573436364
0.9988192747172153,0.9986081986923667,0.0006931440109980212
0.9976987855953126,0.9975314440631351,0.001366240272032969
0.9980916440887853,0.998318290857011,0.0006756839326622527
0.9985088572741682,0.9977505163445052,0.00250557482202724
0.9990692822967875,0.9985438336808784,0.0009779687605948916
0.9987064561767797,0.9984337576010605,0.0007461283639499915
0.9981447822497764,0.9941144862793992,0.011873951986295483
0.9988535265621602,0.9979496266479861,0.002903531196148081
0.9976094980502643,0.9974034780739395,0.0014317162834689412
0.9977631643596259,0.9973124543034244,0.0017719273887888477
0.9981849927650415,0.9970924179929652,0.002481666903889115
0.9984585831178637,0.9979232151678653,0.0011509712419563217
0.9984393493918132,0.9971763610632867,0.004080067462674924
0.9977952311072352,0.9976023857629326,0.000834217347319687
0.9992156774961152,0.9988005225064734,0.0009774117328257153
0.9984853404447726,0.9978053884230048,0.0017674214163236391
0.9988243079407779,0.998524607802873,0.0009168415832706368
0.998659218286678,0.9981558244456934,0.0016221549752213264
0.9984389817985861,0.9979389894056382,0.001505132480508418
0.9982496301022284,0.997732970953523,0.0013881770697821655
0.9985562902457392,0.9982431961535664,0.0012758915776021971
0.9975500904295487,0.992616896322746,0.013681672193715577
0.9988678500626719,0.9982472589736322,0.0012125118610654742
0.9990152339973817,0.9984718852092584,0.0011947234430880374
0.9985377989315665,0.9968309804578865,0.0030673610100634746
0.9982690456522876,0.9982307735122198,0.001001250325790108
0.998671934068327,0.9976843185275278,0.0023463596239453673
0.9993142732421774,0.9991473573958516,0.0003856925322652446
0.9981893908041126,0.9980784327754726,0.0009696526240134128
0.9984759412566178,0.997739068469156,0.0019796977330815138
0.9986196734782216,0.9984905645650162,0.0007701362972849595
0.9991375721685907,0.9974848380974143,0.0034727916383143135
0.9984054829196833,0.9980677058306956,0.001313044134056361
0.9989770427405066,0.9985309650564591,0.001343560443339416
0.9984180886497835,0.9978612977373167,0.0014046293382899856
0.9983673813237088,0.9976241393883718,0.0015148212746787194
0.9992249113409049,0.9985344949871242,0.0013741320888584208
0.9981500176792973,0.9980784071513359,0.0010415415604221085
0.9986328824188305,0.9982673992897148,0.0012153581447888562
0.9990322296125012,0.9985188285441655,0.0010839074785680167
0.9980909611665533,0.9983526482578305,0.0007814399226614754
0.9990128603895948,0.998573907536913,0.0012153526966486613
0.9985833832699529,0.9984492076142317,0.0005233186303817758
0.9983161582063473,0.9980257460236718,0.0012800731824065036
0.9991783292612217,0.9983586976917671,0.0015820705707476354
0.9980317020563061,0.9974995845841406,0.0013907255703360308
0.9986307059247075,0.9985641306084336,0.0006759057147206319
0.9979236078599937,0.9973875335716634,0.0025833610389553252
0.9993386978272267,0.9980622472490186,0.0022035552678801515
0.9986900896231734,0.9982709588144958,0.0009099495741735399
0.9987439675412456,0.9984154682784586,0.000799466669685495
0.9986618347647708,0.998028024702202,0.0012111278854883812
0.9983043512418035,0.9975151716592882,0.002703522129749055
0.9987074783322303,0.9986689511672806,0.0006632413825082195
0.9981273497202399,0.9977890144507164,0.001707458329449692
0.9985685767916517,0.9980566406219881,0.001226702091051618
0.9990465196874703,0.998000629073576,0.0019218524498646275
0.9986094365482889,0.9984664347283021,0.0012075285277794528
0.9982597251231762,0.9983213505652596,0.00038601449744406625
0.9987009117086387,0.9985288650980835,0.00072917560904274
0.9978521617438667,0.9975482115561476,0.0013725100080466985
0.9990140748054289,0.9975657280882915,0.0034575177270827298
