Median,Mean,Standard Deviation
0.999995995880491,0.9999959751639521,8.583968716386322e-07
0.9999960238234697,0.9999959646866584,5.244015803010459e-07
0.9999959863315073,0.9999958649635312,6.880360302763071e-07
0.9999958664112316,0.9999960171583728,4.219788518949282e-07
0.999995873984113,0.9999955976487733,6.767972006593907e-07
0.9999962779406699,0.9999962052614995,4.856955626618349e-07
0.999995969082569,0.999996174595901,6.198770189612025e-07
0.9999959061437655,0.9999958302176299,8.612669603122933e-07
0.9999962053235584,0.9999962414742303,6.215336173659653e-07
0.999996139861406,0.9999959648261519,9.152130721195871e-07
0.9999957094303618,0.9999955891141159,9.923329243216186e-07
0.9999958787830059,0.9999959196462298,5.815630158160129e-07
0.9999959972566335,0.999996009741556,9.210077234690666e-07
0.9999960053681844,0.9999960023817491,6.035012861197279e-07
0.99999576007719,0.9999957971592126,5.647477156726693e-07
0.9999966423654945,0.9999965679862564,6.791316812897004e-07
0.9999960481583141,0.9999961558882401,5.032201553983412e-07
0.9999956540257264,0.9999957475473142,4.1763170419621926e-07
0.9999959350567262,0.9999961483451149,7.203109999582747e-07
0.999995702045481,0.9999956786592914,5.64932394913509e-07
0.9999963437314618,0.9999962457882703,4.944023501879216e-07
0.9999963186016915,0.9999961222722329,4.959189184699629e-07
0.9999960134146109,0.9999957930168897,6.044629599749054e-07
0.9999961870295138,0.9999960881941998,6.956702922869484e-07
0.9999959272421306,0.9999960623862523,5.415897069748341e-07
0.9999961006287112,0.9999959646627163,9.270644309213295e-07
0.9999967082215493,0.9999965940565396,6.636999259962433e-07
0.9999958623287823,0.999996030878519,6.242012729873871e-07
0.9999958137061633,0.9999958035744333,8.229020877989796e-07
0.9999968424326675,0.999996584920883,5.802083104000022e-07
0.9999957609868377,0.9999957684047395,6.195376063593681e-07
0.9999956560516715,0.9999957299089036,5.543386169907571e-07
0.999996185617329,0.9999960545472438,8.522845206731543e-07
0.9999958857452453,0.9999959651015777,8.670128242551014e-07
0.9999963503483467,0.9999961250848841,5.904363066398192e-07
0.9999958332552827,0.9999958182796892,6.771713737878802e-07
0.9999959111104966,0.9999962029017062,6.244325609429441e-07
0.9999952982582088,0.9999952244928301,4.81487881365416e-07
0.9999963415585654,0.9999962867511041,9.397550267621936e-07
0.9999960887876436,0.9999957169624937,9.183716673692532e-07
0.9999964343529135,0.999996362848847,6.545777138056739e-07
0.9999955638022668,0.9999957506099166,8.536247795304314e-07
0.9999962108775302,0.9999960837466745,4.1002745355235024e-07
0.9999955172976032,0.9999956294858737,3.5030477798895117e-07
0.9999960013054987,0.9999959635580276,5.237911314323039e-07
0.9999958444125296,0.9999958469092955,9.74092989055327e-07
0.9999965069105785,0.9999961855124821,8.773479387082129e-07
0.9999959229031863,0.9999960533070003,4.59954568498303e-07
0.9999963506561551,0.9999960225483852,7.531675128006976e-07
0.9999963980146547,0.9999963099244973,7.94426119927212e-07
0.9999960007438895,0.9999960629583132,4.829203019921482e-07
0.9999960068183145,0.999995898710945,7.961636540520488e-07
0.9999958659066118,0.9999959950407072,3.30442418180533e-07
