Median,Mean,Standard Deviation
0.9999736051903837,0.9999735469165557,2.7392714648967504e-06
0.9999734549650445,0.9999732058481179,3.006100808612615e-06
0.9999743900760827,0.9999738156006674,2.358474337853326e-06
0.9999725855755555,0.99997317071058,2.983302104497293e-06
0.9999732967512633,0.9999727263055271,4.4831212370365835e-06
0.9999709197677172,0.9999714231591558,2.5291077351590197e-06
0.9999763249106846,0.999975199783416,3.037584825529869e-06
0.9999745910006306,0.9999735604597619,3.791421050261238e-06
0.9999734646433431,0.9999740756612209,2.8465980319101472e-06
0.9999752409814394,0.9999738352116573,3.565428736675194e-06
0.9999739083680708,0.9999739260371777,4.347157046199013e-06
0.9999757889228669,0.999975581399753,3.016747998262297e-06
0.999971258610592,0.999971607321141,2.864396554873523e-06
0.9999709823736462,0.9999718087373652,3.818539997161138e-06
0.9999726004515976,0.9999729177168722,3.5633729011988794e-06
0.9999760449207318,0.9999758503137837,3.32022242862331e-06
0.999974649395275,0.9999736316895016,4.593536217412761e-06
0.9999753189322726,0.9999749187430611,2.98727531651954e-06
0.999974778998481,0.9999745878740935,2.080683674533627e-06
0.9999757924590478,0.999975892939754,2.906403397101846e-06
0.9999744936693167,0.9999742931355694,3.125444124412339e-06
0.9999745614195465,0.9999737941847092,3.947667691983497e-06
0.9999737655300632,0.9999733321780078,2.494125133205017e-06
0.9999733183221943,0.9999735381301841,4.469041989711755e-06
0.9999743952645257,0.9999740667762378,3.943800865348399e-06
0.9999761203520203,0.9999745927364586,3.6399945140234726e-06
0.9999758237232274,0.9999756176822487,3.4769000091030293e-06
0.9999733708063534,0.9999735105740083,5.3088884810941496e-06
0.9999740722050294,0.9999735018589142,3.103049722425962e-06
0.9999719511268724,0.9999716331520826,2.8438551446091026e-06
0.99997250936113,0.9999735610130015,4.0668219428366635e-06
0.999971903213565,0.9999716441300791,4.2116491712423355e-06
0.9999736517181566,0.9999739862626356,3.6479744406410173e-06
0.9999742760417889,0.9999734131077546,3.307285387694762e-06
