Median,Mean,Standard Deviation
0.9999901343581294,0.9999874863211439,7.151153603627229e-06
0.9999848836137546,0.9999828265218852,8.41236141373685e-06
0.9999852000792554,0.9999827178576393,7.849117469067506e-06
0.9999854579677095,0.9999829794514816,1.075680727529648e-05
0.9999875097854227,0.9999831751641974,9.96541922419849e-06
0.9999873010805107,0.9999847620073009,1.0824856146974858e-05
0.999985257332844,0.9999854731638423,6.157965477568259e-06
0.999981336004863,0.9999792710428739,1.517132651242521e-05
0.9999771228312044,0.9999798612766491,5.7014655600798955e-06
0.9999896277976117,0.999987661886901,6.65230673632109e-06
