Median,Mean,Standard Deviation
0.9999984423790451,0.9999976888033457,1.484344325564942e-06
0.9999983360171927,0.9999983816976374,5.281145132576293e-07
0.9999981746534177,0.9999981040147506,1.0211331844677896e-06
0.9999983922142275,0.9999978292953371,1.7558790919549234e-06
0.9999987027590795,0.9999985614014142,4.90340637094353e-07
0.9999988965575839,0.99999824368878,1.1557985330214383e-06
0.999997967701098,0.9999971142308756,2.2741811656732217e-06
0.9999986158608378,0.9999981314865669,1.3412969095746844e-06
0.9999986527664506,0.9999983961101494,5.839442250743445e-07
0.9999974942086991,0.9999974423779573,1.4255772339044631e-06
0.9999977188519863,0.9999977208921285,1.171907382572981e-06
0.9999975223868077,0.9999971734424908,1.566932730356591e-06
0.9999979095833963,0.9999977156672488,9.15087108997313e-07
0.9999987103605502,0.9999984527834757,7.047464887852047e-07
0.999998368078364,0.9999982128334143,5.26764294364956e-07
0.9999979014001348,0.9999968473787328,1.7332816875074997e-06
0.9999981695890788,0.9999980210875764,9.395492016434264e-07
0.9999982327064828,0.9999977351832461,1.3984021323435815e-06
0.9999972545152922,0.9999969998246254,1.736817405528669e-06
0.9999985849826987,0.9999982720915744,8.98521600643021e-07
0.9999986374354322,0.9999985144636441,9.3740259026057e-07
0.9999981017869235,0.9999974321192105,1.4490758394629998e-06
0.9999978960220665,0.9999976260343167,1.3674241745437933e-06
0.9999976908075385,0.9999969096454062,1.8902845305063645e-06
0.999998400792626,0.9999973774180937,1.9927561743109533e-06
0.9999985251086492,0.9999977931430367,1.7787830657857157e-06
0.9999981977040158,0.9999982491553852,6.385549537505637e-07
0.9999983590552941,0.9999980858612174,9.195307952506965e-07
0.9999976910382611,0.999997601145861,9.577085519437374e-07
0.9999985266267926,0.9999983707528373,8.632490229060175e-07
0.999998202375056,0.9999979871044316,8.80795730054423e-07
0.9999977469588548,0.9999972918023946,1.5871958944710866e-06
0.999998851418378,0.9999988277745174,4.3470227189498605e-07
0.9999983782574327,0.9999982030203254,7.842823700254644e-07
0.9999988780922219,0.9999985724826782,1.090021215792847e-06
0.9999986441348212,0.9999986578700544,7.188072670759793e-07
0.9999981344404765,0.9999970151524151,2.3306744024718927e-06
0.9999976493560522,0.9999974812162792,1.080822146872345e-06
0.999997974453298,0.9999975115018505,1.6290759023657362e-06
0.9999979985922892,0.9999975055053882,1.732363715260822e-06
0.9999986416491695,0.9999985694720263,6.227992611031219e-07
0.9999986838806454,0.9999984962015764,7.331384567047564e-07
0.9999973167609253,0.9999924026050705,1.5069567185638778e-05
0.9999980001973094,0.9999980855869659,5.419088303369807e-07
0.9999979289022501,0.9999969615024045,2.3378341003280854e-06
0.9999980214564016,0.9999972622006033,1.8226220267204566e-06
0.9999978459135592,0.9999979987517884,7.547864789052689e-07
0.999997958097848,0.9999972630733867,1.9065028932262534e-06
0.9999978822374296,0.9999969217368321,3.1093896730198095e-06
0.9999986506044323,0.9999984171961536,6.143651127216547e-07
0.9999979291088288,0.9999974946114121,1.4628146847330624e-06
0.9999983006769415,0.9999980174475522,9.970442456580555e-07
0.9999984625170351,0.9999978794414132,1.3293202978250784e-06
0.9999982177443298,0.9999973858509834,2.5524677626163468e-06
0.9999985827913918,0.999998018972487,1.8255470056062904e-06
0.9999974612323,0.9999976173755798,1.2781324208943962e-06
0.9999974795054655,0.9999974247845932,1.368693556807776e-06
0.9999980469477536,0.9999963738198276,4.353034194172778e-06
0.9999990022242151,0.9999983662892463,2.1494240411552882e-06
0.9999983246698324,0.9999976464810356,1.7062496880171421e-06
0.9999975282088482,0.9999962020399392,3.202470963517595e-06
0.9999982840815538,0.9999983363402206,7.290070348937331e-07
0.9999985863289247,0.9999981854462746,6.700831811046698e-07
0.9999986009654798,0.9999982707188975,7.919775504536173e-07
0.9999982634724566,0.9999972733578304,2.4139791779005818e-06
0.9999981504419664,0.9999978388906049,7.683234313275144e-07
0.9999983620396351,0.9999982583786254,7.952424839011198e-07
0.9999980124922786,0.9999966801480509,2.9954014096256576e-06
0.9999983835808011,0.9999982314825783,6.936199642435243e-07
0.9999984098851207,0.9999983305614515,6.646581970947104e-07
0.9999983706388926,0.9999980541498326,9.098072371720017e-07
0.9999969938242115,0.9999968709627861,1.2412893040070963e-06
0.9999978733058443,0.9999977033713581,1.1270237614514686e-06
0.9999973577811303,0.9999970968938042,2.7380316815687758e-06
0.9999987141695488,0.9999986253516668,5.299485728537111e-07
0.9999987008365062,0.9999981197312149,1.5358333819492284e-06
0.9999980292478626,0.9999978029872029,1.1368291798776e-06
0.9999986109869287,0.9999977742350442,1.7691306427388312e-06
0.9999984362083001,0.9999979261131997,1.454734727670184e-06
0.9999986673027889,0.9999971287128977,4.600562382364274e-06
0.9999984667043995,0.9999984649468512,7.147399120737994e-07
0.9999983874370215,0.9999982759046849,4.97984590668689e-07
0.999998646684201,0.9999983160129062,9.757302245701366e-07
0.9999984601505222,0.9999976089477002,1.602478542122163e-06
0.9999982712954232,0.9999980766695128,8.004339883032354e-07
0.999997819101921,0.9999956536394047,6.106916554091059e-06
0.9999986274553896,0.999998582236084,6.055751626569531e-07
0.9999986666329972,0.9999982105212579,1.258792414715677e-06
0.9999982894810987,0.9999978866383786,8.034177207947627e-07
0.9999965136228267,0.9999966033025064,1.7832655585121895e-06
0.9999984552085468,0.9999984631985506,6.125695122925339e-07
0.999998072131434,0.9999979943242847,8.505273492433556e-07
0.9999980768144121,0.999997753812732,1.116975156433398e-06
0.9999983926076368,0.9999978091333069,1.1777249406529724e-06
0.9999976378515243,0.9999977469696342,7.85918576439969e-07
0.999998174829005,0.9999974896495051,1.7393930580636334e-06
0.9999983077660899,0.9999983345065248,6.230970397863382e-07
0.9999984211426147,0.9999980928613876,1.4134482813734727e-06
0.9999975293515225,0.9999971858946489,1.6733014946628775e-06
0.9999971093676392,0.9999967768927707,2.2168641184316547e-06
