Median,Mean,Standard Deviation
0.9999992860611971,0.9999990563658235,6.092778426605685e-07
0.9999989441668381,0.9999987231396611,7.815903135773985e-07
0.9999986881474352,0.9999983109510768,9.460117351664051e-07
0.9999988547391995,0.9999986633284724,6.990405968082253e-07
0.9999989180615145,0.9999986704635839,9.084598454083132e-07
0.9999993568639347,0.9999990218228513,8.610663113245534e-07
0.9999987615408803,0.9999986899614749,5.607739784436826e-07
0.9999989708399839,0.9999986630192422,7.164137875863669e-07
0.9999989948495072,0.999998986545352,4.993124681910281e-07
0.9999991502845811,0.9999990150186786,4.6224233510249225e-07
0.999998579854479,0.9999986995756176,4.771733897013052e-07
0.9999991787296932,0.9999990229442922,6.356932708556839e-07
0.9999991195848318,0.9999990077926997,6.804796385380824e-07
0.9999990256920182,0.9999991107783887,3.825176933364899e-07
0.9999994845518323,0.9999993599579312,4.137911426681875e-07
0.999998993019634,0.9999988618213271,5.950594744968389e-07
0.999998925796996,0.9999988386993748,6.29123952858789e-07
0.9999988911256514,0.999998502349067,9.09319564109696e-07
0.9999987447020035,0.9999987666294375,7.022689485380433e-07
0.9999993806401033,0.9999991466004797,6.177718900184202e-07
0.999999245625941,0.9999992353754322,2.705112084774292e-07
0.9999987406580355,0.9999985524036596,7.457184536062302e-07
0.9999989662175528,0.9999986225914146,9.98079338901487e-07
0.9999987760811944,0.9999986359628753,6.525495504953668e-07
0.9999991301800957,0.9999989723408211,5.824854278702831e-07
0.999999279710546,0.9999990929584275,6.81781059664789e-07
0.9999994270151278,0.9999990451602203,1.0342870156484065e-06
0.9999990928372339,0.99999906493605,4.578473386486836e-07
0.9999991496089716,0.9999990779552699,5.947197458012268e-07
0.9999991776995569,0.9999991911955559,4.04178431681047e-07
0.9999989703548298,0.9999988332788762,6.173432863294757e-07
0.9999987049584953,0.9999986831844316,6.223730406305704e-07
0.9999992717277237,0.9999992285359316,3.119830416704847e-07
0.9999989577946649,0.9999988502407346,4.585269898531447e-07
0.9999992108291009,0.999998961631373,9.390370607069101e-07
0.9999991167472528,0.9999988171034854,6.531414687485186e-07
0.9999986514972934,0.9999985892458199,4.832468892218567e-07
0.9999993905344895,0.999999053281212,7.471085114733564e-07
0.999999271306163,0.9999989198621295,7.37462979723322e-07
0.999999222084993,0.9999991494524914,3.1999606439564234e-07
0.9999994014631046,0.9999993264052887,3.4555326493879166e-07
0.9999988930972741,0.9999988825511167,4.780388216611098e-07
0.999999193794258,0.9999990701246236,6.422269762518336e-07
0.9999990683171653,0.9999989917723212,4.242399193023933e-07
0.9999991171189138,0.9999987671516799,7.240290875809943e-07
0.9999991925373015,0.999998902099895,7.833387159433392e-07
0.99999885383131,0.9999985686042651,7.245203195837243e-07
0.9999986069620361,0.9999987487842364,5.793032596638809e-07
0.9999994042004379,0.9999991433529395,5.949380254482111e-07
0.9999989269548364,0.9999988965526402,5.574002651301233e-07
0.9999990907303224,0.9999988670648141,5.315152833460508e-07
0.9999991260410008,0.999999045623337,5.433701004697054e-07
0.9999986641839089,0.9999986591807822,8.012404232157362e-07
0.9999983672832577,0.9999981523182473,6.447931599238935e-07
0.9999989236405473,0.9999988947907361,4.45051667377139e-07
0.9999989533927982,0.9999988796946949,5.57215222444529e-07
0.9999989468291772,0.9999988387868392,5.63180955168368e-07
0.9999990467333599,0.9999989511889014,4.6452724186983935e-07
0.999998909322865,0.9999989295541741,3.0287297610407283e-07
0.9999990811524839,0.9999988611487532,6.716259534692598e-07
0.9999990394705331,0.9999987682402137,8.337034505659744e-07
0.9999994359502845,0.9999993408734305,3.5081241946899054e-07
0.999999433266884,0.9999992709485006,4.298122038243123e-07
0.999999203553785,0.9999991326339537,3.414487599826992e-07
0.9999990531533367,0.999999066227596,4.0522976949884967e-07
0.9999987391406746,0.9999987440672147,3.6965949943121666e-07
0.9999991637565392,0.9999990764896968,4.5713591279025895e-07
0.9999994743998722,0.9999993689652831,5.083880530064188e-07
0.9999989124081148,0.9999987338592486,6.884851085210583e-07
0.9999990908850757,0.9999987760715886,8.782722317496036e-07
0.9999991875840419,0.9999992054335181,3.3623386770373476e-07
0.9999991567475168,0.9999991574647092,4.804429114141963e-07
0.9999992604738731,0.999999174574867,4.41435009461647e-07
0.9999990101751715,0.99999914619604,3.0775150605063727e-07
0.9999989855302717,0.999998755802244,8.195939645278706e-07
0.9999989997245082,0.9999988277452845,6.771573443550031e-07
0.9999990796792189,0.9999988632077669,7.390533105010803e-07
0.9999988499388126,0.9999988705719245,5.93313954299189e-07
0.9999992006737695,0.9999991231662391,5.751398519773716e-07
0.9999990391025311,0.9999990147407007,5.933213812923973e-07
0.999999008238867,0.9999990024129788,4.129130165194929e-07
