Median,Mean,Standard Deviation
0.9998035278188141,0.9997975487160591,5.388368385733913e-05
0.9997996376940483,0.9998120677530166,4.70408507881424e-05
0.9997855246429028,0.9997809716870106,6.540688608673693e-05
0.9998129317631159,0.9997955392831619,7.900075084963812e-05
0.9998376440390919,0.9998220588760132,4.702360649065354e-05
0.9997921736693012,0.9997979651039126,2.6379101876999312e-05
0.999786327495826,0.9997904020839966,6.428434641605281e-05
0.9997819828165728,0.9997833646072489,5.059852308330082e-05
0.9997635208410208,0.9997590820196562,7.815466269460293e-05
0.9998261545722589,0.999815820211398,4.098116166123004e-05
0.9997849892448245,0.9998052465340219,5.4224745290818956e-05
0.9998482531397803,0.9998419491387436,3.1318123277687836e-05
0.9998050571528893,0.9997973179302833,6.266131196310184e-05
0.9998225738623284,0.99981935422472,4.560665170665649e-05
0.9998026467550891,0.9998131086283827,3.897148057569865e-05
0.9998017466796043,0.999783697551147,6.806982144155173e-05
0.9998175172434598,0.9998073920424371,3.339275349833129e-05
0.9997751158933964,0.9997878234759107,6.381052006047351e-05
0.9997710791586483,0.9997822152301392,5.2171236641849974e-05
0.9998147145849425,0.9998092234831317,4.6047422291464155e-05
0.9998058405683226,0.9998048092159137,6.11934630167775e-05
0.9998168924577497,0.9998156623407013,4.750422628268387e-05
0.9998396218496173,0.9998281313706621,5.755427675584643e-05
0.9998072524925087,0.9997976963369201,5.09823855874588e-05
0.9998133673432582,0.9998108087696668,3.794110198101292e-05
0.9997591799615124,0.9997589722155669,8.989728553228061e-05
0.9997740547501646,0.9997721533642101,5.6952708361668475e-05
0.9998193942067857,0.9998101503993345,5.2531850715902626e-05
0.9998114253520125,0.9997964810643708,4.283185324451611e-05
0.9998165527713618,0.9998039839182971,4.1348680114490995e-05
0.9997969035715566,0.9998031067744593,7.226002020372955e-05
0.999796357017106,0.9997852059083965,7.734098066267277e-05
0.9998362075821611,0.9998403116880852,2.1911126757209734e-05
0.9998095776309246,0.999811555346583,3.930179233327465e-05
0.9997741013153383,0.9997672361297376,5.7400254969251285e-05
0.999842730706635,0.9998434927968084,5.227654526864848e-05
0.999817824584028,0.9997981926130436,5.303175956078239e-05
0.9998127607674316,0.9998076704038377,4.235013818412315e-05
0.9998105206214477,0.99980633167339,4.0803930648153975e-05
0.9998425416424452,0.9998074231844223,7.229794867313529e-05
0.9998002412353969,0.9998027398378484,4.16608414376347e-05
0.9997542010236646,0.9997670125769333,2.8714641987856254e-05
0.9997162574540239,0.9997261432102882,6.784717442991351e-05
0.9997827026733402,0.9997999348448652,6.50391197319445e-05
0.9998201787500327,0.9998131058635182,3.189628319801307e-05
0.9997808347401962,0.9997897382025418,6.952963746150039e-05
0.9997782583674946,0.9997739174928955,7.91313136453267e-05
0.9997933074076488,0.9997824400583054,5.455597349772976e-05
0.9997510796883959,0.999756197858925,6.047884775132586e-05
0.9997902429308791,0.9997822994631237,4.3744524068333516e-05
0.9997799758682873,0.9997701613024251,5.683828669845222e-05
0.9998210978746964,0.999812187509536,5.33778653579673e-05
0.9998257286664729,0.9998342964676054,3.622634622987798e-05
0.9998096269314914,0.9997964032650051,4.604787435264429e-05
0.999796443142838,0.9997841618869556,5.619508629752419e-05
0.9998113782680624,0.9997908616316536,6.392109834395695e-05
