Median,Mean,Standard Deviation
0.9999440521820127,0.9999420635882181,1.6364581899496596e-05
0.999950245370286,0.9999406317722114,2.2996723178553863e-05
0.9999516721330303,0.9999413234432375,1.7248549122514605e-05
0.9999372631661427,0.9999354978208588,1.5283045410044658e-05
0.9999392756973485,0.9999384816793423,2.309291442133058e-05
0.9999371944791895,0.9999399421868421,1.4643101072352655e-05
0.9999409070883494,0.9999376085929488,1.075351575611511e-05
0.9999354135153902,0.999933793528626,2.255793303017862e-05
0.9999329832966737,0.9999336354509332,1.5320409163636016e-05
0.9999313299047116,0.9999383719639747,1.589780942192444e-05
0.9999515645004771,0.9999424550420775,2.2265872083616002e-05
0.9999355207654128,0.9999316849309194,2.1790697148867582e-05
0.9999388273272363,0.9999368902213444,2.1482663384107014e-05
0.9999500575015607,0.999944563877358,1.1596090047909432e-05
0.9999432517924092,0.9999324910924395,2.390198865002253e-05
0.9999392371324496,0.999932565892528,2.3001940774690252e-05
0.999937983712242,0.9999310561006658,2.678538631875379e-05
0.9999248946205991,0.9999295862403029,1.630398009085105e-05
0.9999345103271058,0.9999325296298055,1.448489091520605e-05
0.9999351367929401,0.999933105903378,9.977302132046513e-06
0.9999400971826767,0.9999347587500143,2.043436172951164e-05
0.9999430886715857,0.9999431846746148,9.778217220871688e-06
0.9999480283159444,0.9999408586355338,1.5693986001978355e-05
0.9999378465009768,0.9999364358576729,2.12535268417295e-05
0.9999455601134075,0.9999425030072636,1.5857642571119473e-05
0.9999230257937193,0.9999269848659585,2.1297927345602872e-05
0.999937861033538,0.9999347952137484,2.6463382365935474e-05
0.9999483657562385,0.9999412908458485,1.6110146456306148e-05
0.9999227507236516,0.9999220255280938,1.4495580130124785e-05
0.9999457774022089,0.9999423471038593,1.9696736152025655e-05
0.999943368504105,0.9999397728382595,1.1933308248991244e-05
0.9999458793414497,0.9999388368351928,2.078932361339355e-05
0.9999411946032508,0.9999366308352048,1.934516436578402e-05
0.9999416891545752,0.9999372977902645,1.8643153784369127e-05
0.999931505797081,0.9999284280032382,1.4869615713363325e-05
0.9999354734553032,0.999930165246877,2.1608892216250802e-05
0.9999269967038037,0.9999312044883368,1.6682052343281467e-05
0.9999500153350627,0.9999425561065765,1.8333324991030607e-05
0.9999312393827924,0.9999325772595558,1.720096381105405e-05
0.999937152312471,0.9999360307599382,1.3785578109958482e-05
0.9999373357983847,0.999937378993018,1.4135864548864219e-05
0.9999397864401648,0.9999359349427153,1.3567975388998595e-05
0.9999341634235774,0.9999355574516768,1.435492777295464e-05
0.999935521630627,0.9999390476915215,1.7213597517311263e-05
0.9999488564853172,0.99994863714773,1.728136838106107e-05
0.9999343736003261,0.9999303005609164,2.460473260739983e-05
0.9999509215651629,0.9999505513684774,1.4650926205894848e-05
0.9999391253580447,0.9999338814676149,2.056445881787409e-05
0.9999328656077819,0.9999256180326255,2.8270242768693395e-05
0.9999438836766792,0.999937858413156,2.0382770624897275e-05
0.99992745003025,0.9999343101267666,1.9706376871264547e-05
0.999937581885769,0.9999387917342633,2.13263689948622e-05
0.9999383439778083,0.9999383147204488,1.22895205543013e-05
0.999948454570604,0.9999437995072169,1.4236951232023155e-05
0.9999372660050874,0.9999390449640655,1.2141651590769416e-05
0.9999248116257049,0.9999238528851976,2.831141890271737e-05
0.999942500746951,0.9999437045888568,1.2964839208143658e-05
0.9999459895225717,0.999937041998996,2.204485652575123e-05
0.9999332242698081,0.9999367637342189,1.5623879730554567e-05
0.999935196942082,0.999934372623626,1.7820963405340285e-05
0.9999397875186588,0.9999349149072507,2.3662889731744912e-05
0.9999443628704421,0.9999395123315061,1.6420250835792616e-05
0.9999469660460649,0.9999447747029825,2.0576279327684027e-05
0.9999507681207049,0.9999481108719394,1.495466830759886e-05
0.9999381125986295,0.9999439945126667,1.35423452985966e-05
0.9999419368701861,0.9999436230587373,1.612045460681409e-05
0.9999385997394066,0.9999377278147803,1.58008214546391e-05
0.9999367054808714,0.9999369589579068,1.078056736115916e-05
0.9999381027600304,0.9999408284861857,1.3972020250681158e-05
0.9999352189103421,0.9999368152820732,1.6610739950544893e-05
0.999940628804175,0.9999318148419819,2.886302235032813e-05
0.9999440284353682,0.9999415039263772,1.7124233399912262e-05
0.999944534040835,0.9999443489983422,9.463360860949425e-06
0.9999409467190328,0.9999384872457793,1.4849737085588123e-05
0.9999425771764362,0.9999462273261447,1.5303234661117966e-05
0.9999432329393059,0.9999457692000837,1.4310712425556942e-05
0.9999498375761888,0.9999420955786089,1.979860258615335e-05
0.9999411804797278,0.9999395263938042,1.0785622701350244e-05
0.9999377908074205,0.9999336614119605,1.9272519180193477e-05
0.999943652783572,0.9999458400980636,1.3326243964757781e-05
0.9999399412256911,0.9999380677919572,1.2238698660969707e-05
0.9999343244266956,0.9999285962118524,1.4924072762972639e-05
0.99993603574213,0.9999341009262555,1.3732578508252917e-05
0.9999417156477923,0.9999422467433903,1.7339884532511927e-05
0.9999401048236194,0.9999435919143028,1.299043709558648e-05
0.9999389282537665,0.9999403101019249,1.3423321828902271e-05
0.9999385541812258,0.9999373458867014,1.4909088836036611e-05
