Median,Mean,Standard Deviation
0.999985180855376,0.9999845151465794,3.919596914139943e-06
0.9999846661336238,0.9999853954784304,2.8368084742376797e-06
0.9999831673845403,0.9999831984919275,3.7130286420454503e-06
0.9999846921862109,0.9999844734556138,3.7147797453356496e-06
0.9999883977741237,0.9999871727428286,4.283607770506155e-06
0.9999870457564448,0.999986808382485,1.2433930398984422e-06
0.9999853968626806,0.999985465920318,4.6383350301569835e-06
0.9999877062091072,0.9999866733623485,3.353298304813092e-06
0.9999862489186451,0.9999858053521752,1.6968362677774995e-06
0.999985515294944,0.9999849658755313,2.9568235751702725e-06
0.9999865573563322,0.9999867674761151,1.775764621577418e-06
0.9999854358187041,0.9999853514475131,2.3417297281766803e-06
0.9999871818305868,0.9999850965429262,5.274497995980973e-06
0.9999851417842798,0.9999844268288705,3.0642023459880374e-06
0.999985452723249,0.9999857080821736,3.241299128118824e-06
0.9999844663115909,0.9999842120593362,2.940294470487457e-06
0.9999868436765889,0.9999865357307893,3.476679301887614e-06
0.9999854850227691,0.9999855335824425,3.206346740850028e-06
0.9999857375461407,0.9999844221309366,2.9210587953976e-06
0.9999854205563153,0.9999859502979392,3.0020289539937802e-06
0.9999859761757874,0.9999864011316906,2.3110844954825623e-06
0.9999850554808211,0.9999851907203052,1.4993069008260892e-06
0.9999848994292564,0.9999845638002499,3.876313594947381e-06
0.9999854879946555,0.9999856051690601,1.622301845492259e-06
0.9999855603442773,0.9999846503524008,2.349136189630537e-06
0.9999857447704898,0.9999846279654975,3.0707569845968996e-06
0.9999864525588698,0.9999867873459,2.128899611375479e-06
0.9999867476326383,0.9999864515416492,2.3913043040443886e-06
0.999986016314327,0.9999860560070528,2.2983467305821763e-06
0.999988690042957,0.9999867061101455,3.950540998885957e-06
0.9999839157414402,0.99998379382168,2.0992483487848393e-06
0.9999836127850756,0.9999841345767617,4.085033989499572e-06
0.9999847702349247,0.9999862799185998,3.5830704060985032e-06
0.9999853613649331,0.9999851717806534,2.603186841415439e-06
0.9999873145562721,0.9999859915396927,4.090779716426111e-06
0.9999875045809281,0.9999871974245405,3.2235817304038424e-06
0.9999867268239818,0.9999851669686555,3.561546550626737e-06
0.9999837842612773,0.9999847485269575,2.655854453459845e-06
0.999985927791371,0.9999858462884419,3.5189240718447642e-06
0.9999861169435411,0.9999864730490067,3.0856098025243434e-06
0.9999865953592115,0.9999860356854654,4.200045296243838e-06
0.9999873183257844,0.9999873141657254,2.3167557642555236e-06
0.9999859985641323,0.9999851781453091,3.020538175284775e-06
0.999988106671152,0.9999874624108891,3.1678541585367734e-06
0.9999877561912576,0.999987665103142,2.4474772434615546e-06
0.9999850380595616,0.9999848845570755,3.972091418211301e-06
0.9999854764838655,0.9999860087652932,1.4701065326836745e-06
0.9999865797101065,0.9999855029294513,3.929571780203235e-06
0.9999852515129561,0.9999839178767196,3.7014005238675067e-06
0.9999870204987766,0.9999871217236386,1.4939456785208686e-06
0.9999861136335015,0.9999863143945136,2.092117066288561e-06
0.9999864182608487,0.9999867602880663,2.269557179972051e-06
