Median,Mean,Standard Deviation
0.999981459166674,0.9999815916033613,3.447194734175088e-06
0.9999815782301404,0.9999816155993984,4.176313859808925e-06
0.9999777353669671,0.9999783341485772,5.285917885613474e-06
0.99998255330535,0.9999811021360477,5.038014956907182e-06
0.9999806184842847,0.9999805421473011,3.1792797490150805e-06
0.9999814137573326,0.9999814885146499,1.9963416473131894e-06
0.9999827020945105,0.9999817261344178,6.31155668370464e-06
0.9999804125159137,0.9999812053807318,2.097729501191152e-06
0.9999816724757922,0.999982235376026,2.7943943856269595e-06
0.9999803631073803,0.9999798178257784,3.0126337699139674e-06
