Median,Mean,Standard Deviation
0.9999543362233683,0.9999523342375627,9.829759780744243e-06
0.9998853950093857,0.9998773262369364,4.408262287006858e-05
0.9999087581372572,0.9999044470250815,3.465228806786467e-05
0.9999242501422221,0.9999197517412292,2.2779190595280003e-05
0.99992867724116,0.9999164387225263,3.9993655731493343e-05
0.9999301871082021,0.9999282740871195,3.133949325082176e-05
0.9998991170765594,0.9999016643611197,3.865554482762462e-05
0.9999032358611741,0.999905039210138,3.489730014586518e-05
0.9999470211940336,0.9999464345198416,1.1519035424252694e-05
0.9999040154582688,0.9998996152402473,3.0310682548696324e-05
