Median,Mean,Standard Deviation
0.9994114464788266,0.9991134891176161,0.0005373134679998257
0.9990475357715398,0.9986903474290415,0.0007757778904620685
0.9995381910882652,0.9992684665884355,0.0005550808346521284
0.9992284817842673,0.9992201793882067,0.00024445126995405197
0.9989278962022083,0.9989902631646229,0.0005408994385387896
0.9993566377599336,0.9992975511141952,0.00023073473765727382
0.9989314833309015,0.9987892708669847,0.000501409206405352
0.998579274408806,0.9986948041679085,0.0005610807820122162
0.9995677019228757,0.9990152499472581,0.001199196617600323
0.9991845981807655,0.9988976330154058,0.0009049263031719163
0.999117737224388,0.9992526490656856,0.0003192818914469792
0.9987448042123994,0.9988416314699397,0.0003893086429883646
0.9990058508056426,0.9988354709694715,0.000735809502797219
0.999258817873939,0.9987223523641185,0.0012039729069450967
0.9995490341111235,0.9993601719293146,0.00036963981082939755
0.9995294022119323,0.99897218177876,0.000960098710522885
0.9993022786925991,0.9993455728895368,0.00019665621679798185
0.9994904293746911,0.998943360690918,0.0009971401996518483
0.9989601673415106,0.9988881451755747,0.0007161620650340865
0.9990906207124464,0.9990683233324249,0.00041720366329080764
0.9992572702340404,0.9982157969039316,0.0021270668951429345
0.9990579516019757,0.9988232389984388,0.0007576163705207991
0.9988664583506025,0.9986533890120898,0.000660832200529189
0.999286319622925,0.9990004764975151,0.000806829610161507
0.9993493065943467,0.999244484654264,0.00030964672277490905
0.999239854122947,0.9990730502052463,0.0005839776419224906
0.9992529047336913,0.9990559536439744,0.00040444188638900913
0.9993490405070772,0.9991415534665616,0.0004536576413428196
0.9991650921209063,0.9947717337003448,0.012865061939118865
0.9994516067196717,0.9992342912119552,0.0004984028056573889
0.999122482986917,0.9989502909986564,0.0007337704938067378
0.999300452324558,0.9992390252741551,0.00029127309583824396
0.9996385136519919,0.9992211705455025,0.0007079904190314132
0.9992185735133697,0.9991570081139807,0.0005947665643224678
0.998995790084207,0.999018428193623,0.0004961988250851766
0.9990383656499002,0.9985348388439516,0.0017849365978235227
0.9991118045309753,0.9989869081223925,0.0006174367953180492
0.9991901132933807,0.9983493542477822,0.0019697037656378046
0.9993194749734255,0.9985597316823789,0.001516215452174732
0.9991212610314859,0.9991242623495806,0.000289625724096077
0.9991139284667312,0.9986277166670863,0.0009401534887907505
0.9992453996883165,0.9992151059754786,0.0003405674916586713
0.9992039581376084,0.9986485442419555,0.0015283126841760155
0.9993004734617795,0.9989320871479903,0.0010621604741642846
0.9992701641921931,0.9988462073170457,0.0010770951160134841
0.9985341745641186,0.9985909602426604,0.0007210373233296093
0.9991875307821281,0.9991612072789247,0.000279871412238782
0.9992583172610678,0.9986858129011609,0.0013118735328748962
0.999388178616718,0.9992369510615593,0.0004647913914226458
0.9991214242834769,0.9989577231599862,0.0006648000003225666
0.9992308061760613,0.9986615691641072,0.0011798677589040843
0.9994024686602508,0.999301401843986,0.00044684382606520847
0.9991831233948267,0.9991772450797598,0.0004324026154667282
0.9994270422146154,0.9993422219048103,0.00024908378079308756
0.9990919406710419,0.9989927726989839,0.0005748413847110956
0.9994555561542298,0.9992150856128144,0.0006290867284367012
0.9992529050322995,0.9990440130547655,0.000586650619649982
0.9993064989047085,0.9992674266944924,0.000413934195597763
0.9995634561749878,0.9991174344850245,0.0012564846228268998
0.999312263068842,0.9992974574473698,0.0002705402687280097
0.999076594024559,0.9988475738796719,0.0007376614227722585
0.9992646083699588,0.9983672024857413,0.0016890142657329972
0.9995480618637749,0.9989211738508835,0.001556346617643249
0.9988924243516563,0.9984746606931287,0.0009181870983436586
0.9986567139055331,0.9979333194646476,0.00174503943973499
0.9991619861688139,0.998942287050731,0.000556749616401635
0.9992789940539736,0.9990449821139858,0.0009924187327554743
0.9993613200171594,0.9991514768955676,0.0005762301116713199
0.9993115684530351,0.99916189325235,0.0004642623651220529
0.9987301989762933,0.9983972849535228,0.0013852232921385645
0.9994743471103791,0.9992810251041957,0.00040062735320208143
0.9987024318420903,0.9985559378725078,0.0006626057538101982
0.9989697647821961,0.9989827383635028,0.0005129504581782282
0.9989654988910965,0.9989012035368671,0.0006572240073315562
0.9990366493046492,0.999078861856983,0.0002556980550300344
0.9991863076670437,0.9985919762418117,0.0017989492900584388
0.9993689140684314,0.9988241736736482,0.0012554320605644208
0.9993060403884718,0.9991361171747609,0.00047857790213769565
0.9992892221071485,0.9969691464568994,0.005171047939895511
0.9989734577959822,0.9987395983363463,0.0007058992863375517
0.9989313284622063,0.9987113743670513,0.0010128440806659428
0.9991557332773744,0.9986661114064873,0.0015744592365465107
0.9995146431348869,0.9994530494852845,0.00017030789711533172
0.9992449359938325,0.9990136913618617,0.0006931959952878611
0.9993091440727684,0.9991938651909343,0.00047113115893339776
0.9989772162565921,0.9988580532156467,0.0006570373094549451
0.9991813767732494,0.9990597960579478,0.000619974532113308
0.999534298583634,0.9995213790277033,0.00018773288448530894
0.9987136656542598,0.9985560395614028,0.0010040451539856637
0.9989955691319277,0.9986842402283767,0.0008430948396051158
0.9989981554468712,0.9988314160258641,0.0007031872530223524
0.9990501076766147,0.9986767308853469,0.0010242140093519132
0.9994411009315105,0.9992939043813183,0.00047315028528911827
0.9990574561981407,0.9989822508946838,0.0005907783648327606
0.9987828174548006,0.998742025218576,0.0007219153141624937
0.9988003700884421,0.998583602746313,0.0011140923865305724
0.9992819456032584,0.9992148853921211,0.0004191312867917918
0.9992495147163656,0.9988575157666645,0.001109758857753037
0.9990721384275821,0.9980475944070062,0.0016059201565229487
0.9989798747635159,0.9987552940184612,0.0006430763843451931
